asset,island,tris,verts,diag,size_share_of_asset,flat_card,closed,boundary_edges,rot_order,rot_frac,rot_axis,radial_slots,slot_regularity,sphere_fit_rms_rel,median_valence,aspect,size
boosterstation,42,8,10,54.042,0.093,False,False,10,0,0.0,,9,-0.183,0.0633,2,1.9,"[21.858, 41.433, 26.947]"
boosterstation,31,8,10,50.372,0.087,False,False,10,0,0.0,,7,-0.113,0.0323,3,1.71,"[27.744, 36.314, 21.188]"
boosterstation,27,8,8,182.835,0.315,False,False,8,0,0.0,,4,0.295,0.0009,3,3.75,"[44.891, 168.25, 55.724]"
boosterstation,60,6,8,61.949,0.107,False,False,8,0,0.0,,5,-0.085,0.0539,2,4.33,"[50.249, 34.325, 11.599]"
boosterstation,61,6,8,62.235,0.107,False,False,8,0,0.0,,6,-0.27,0.0543,2,4.19,"[50.241, 34.72, 11.983]"
boosterstation,19,6,8,66.398,0.114,False,False,8,0,0.0,,6,-0.274,0.0559,2,1.2,"[35.369, 36.994, 42.299]"
boosterstation,18,6,8,66.398,0.114,False,False,8,0,0.0,,6,-0.274,0.0559,2,1.2,"[35.369, 36.994, 42.299]"
boosterstation,12,6,8,66.561,0.115,False,False,8,0,0.0,,4,0.105,0.0539,2,1.19,"[35.452, 37.503, 42.036]"
boosterstation,15,6,8,66.561,0.115,False,False,8,0,0.0,,4,0.105,0.0539,2,1.19,"[35.452, 37.503, 42.036]"
boosterstation,5,6,8,65.693,0.113,False,False,8,0,0.0,,6,-0.274,0.056,2,2.14,"[23.08, 36.798, 49.283]"
boosterstation,6,6,8,65.909,0.114,False,False,8,0,0.0,,6,-0.274,0.0554,2,2.15,"[23.13, 36.699, 49.621]"
boosterstation,62,6,8,63.93,0.11,False,False,8,0,0.0,,4,0.116,0.0511,2,4.37,"[52.326, 34.72, 11.983]"
boosterstation,63,6,8,63.652,0.11,False,False,8,0,0.0,,4,0.117,0.0508,2,4.51,"[52.334, 34.325, 11.599]"
boosterstation,39,6,8,51.96,0.09,False,False,8,0,0.0,,8,0.377,0.0595,2,1.22,"[30.79, 32.346, 26.562]"
boosterstation,4,6,8,65.694,0.113,False,False,8,0,0.0,,6,-0.274,0.056,2,2.14,"[23.08, 36.798, 49.283]"
boosterstation,8,6,8,65.909,0.114,False,False,8,0,0.0,,6,-0.274,0.0554,2,2.15,"[23.13, 36.699, 49.621]"
building-hangar,63,96,54,264.026,0.349,False,False,12,3,0.926,y,6,0.98,0.1355,6,2.51,"[190.679, 75.899, 166.105]"
building-hangar,2,92,48,127.118,0.168,False,True,0,8,1.0,y,8,0.999,0.117,6,1.15,"[76.531, 66.67, 76.531]"
building-hangar,32,92,48,125.01,0.165,False,True,0,8,1.0,y,8,0.999,0.117,6,1.12,"[74.775, 66.67, 74.775]"
building-hangar,7,92,48,90.232,0.119,False,True,0,0,0.0,,27,-0.222,0.1959,6,1.91,"[41.646, 70.945, 37.07]"
building-hangar,46,92,48,89.739,0.119,False,True,0,0,0.0,,27,-0.237,0.1959,6,1.84,"[38.578, 70.945, 39.136]"
building-hangar,5,88,48,263.975,0.349,False,False,6,3,0.917,y,6,0.986,0.051,6,2.52,"[190.661, 75.765, 166.105]"
building-hangar,44,70,42,185.332,0.245,False,False,14,0,0.0,,14,0.461,0.0755,6,4.29,"[137.969, 32.184, 119.485]"
building-hangar,45,52,28,295.656,0.391,False,True,0,0,0.0,,12,-0.164,0.1421,6,2.31,"[212.812, 92.152, 183.389]"
building-hangar,66,52,28,236.969,0.313,False,True,0,0,0.0,,12,-0.164,0.1421,6,1.94,"[178.809, 92.152, 125.257]"
building-hangar,42,44,24,62.692,0.083,False,True,0,8,1.0,y,8,1.0,0.0374,6,2.69,"[42.878, 15.912, 42.878]"
building-hangar,10,44,24,62.926,0.083,False,True,0,8,1.0,y,8,1.0,0.0374,6,2.71,"[43.049, 15.912, 43.049]"
building-hangar,11,32,24,49.508,0.065,False,False,16,8,1.0,y,8,1.0,0.0187,3,11.65,"[34.943, 3.0, 34.943]"
building-hangar,37,32,24,50.087,0.066,False,False,16,8,1.0,y,8,1.0,0.0187,3,11.78,"[35.353, 3.0, 35.353]"
building-hangar,14,26,16,166.726,0.22,False,False,4,0,0.0,,8,0.154,0.208,5,10.48,"[83.334, 13.712, 143.753]"
building-hangar,8,26,16,218.829,0.289,False,False,4,0,0.0,,8,0.06,0.2242,5,12.61,"[164.866, 13.077, 143.298]"
building-hangar,9,26,16,218.829,0.289,False,False,4,0,0.0,,8,0.06,0.2242,5,12.61,"[164.866, 13.077, 143.298]"
building-hangar,52,26,16,70.683,0.093,False,False,4,4,1.0,y,6,0.354,0.4792,5,18.19,"[3.875, 70.47, 3.875]"
building-hangar,81,26,16,218.868,0.289,False,False,4,0,0.0,,8,0.164,0.2102,5,12.02,"[164.866, 13.712, 143.297]"
building-hangar,79,26,16,70.683,0.093,False,False,4,4,1.0,y,6,0.354,0.4792,5,18.19,"[3.875, 70.47, 3.875]"
building-hangar,13,26,16,165.439,0.219,False,False,4,0,0.0,,8,0.164,0.2102,5,10.37,"[83.334, 13.712, 142.259]"
building-hangar,80,26,16,220.638,0.292,False,False,4,0,0.0,,8,0.152,0.2076,5,12.13,"[166.373, 13.712, 144.267]"
building-hangar,3,24,17,61.06,0.081,False,False,8,8,1.0,y,8,1.0,0.0028,5,1.71,"[27.47, 47.107, 27.47]"
building-hangar,55,24,15,116.708,0.154,False,False,4,0,0.0,,5,0.376,0.5625,5,10.68,"[10.83, 115.699, 10.83]"
building-hangar,39,24,17,60.494,0.08,False,False,8,8,1.0,y,8,1.0,0.0028,5,1.76,"[26.837, 47.107, 26.837]"
building-hangar,76,24,15,116.708,0.154,False,False,4,0,0.0,,5,0.376,0.5625,5,10.68,"[10.83, 115.699, 10.83]"
building-hangar,28,22,14,83.8,0.111,False,False,4,0,0.0,,10,0.164,0.082,5,1.9,"[34.444, 65.484, 39.344]"
building-hangar,23,22,14,92.429,0.122,False,False,4,0,0.0,,10,0.164,0.082,5,1.49,"[43.886, 65.484, 48.261]"
building-hangar,41,22,14,92.429,0.122,False,False,4,0,0.0,,10,0.165,0.082,5,1.49,"[43.886, 65.484, 48.261]"
building-hangar,1,16,12,183.101,0.242,False,False,6,6,1.0,y,6,1.0,0.0,3,14.29,"[138.218, 9.67, 119.701]"
building-hangar,51,16,11,43.033,0.057,False,False,4,0,0.0,,6,-0.315,0.0802,4,11.24,"[3.799, 42.697, 3.799]"
building-hangar,82,16,11,43.033,0.057,False,False,4,0,0.0,,6,-0.315,0.0802,4,11.24,"[3.799, 42.697, 3.799]"
building-hangar,26,15,11,95.107,0.126,False,False,7,0,0.0,,5,0.387,0.4467,4,8.63,"[10.874, 93.856, 10.874]"
building-hangar,22,15,11,94.613,0.125,False,False,7,0,0.0,,5,0.387,0.4467,4,11.11,"[8.448, 93.856, 8.448]"
building-hangar,84,10,8,28.294,0.037,False,False,4,4,1.0,y,4,1.0,0.0,3,3.07,"[8.367, 25.701, 8.367]"
building-hangar,48,10,8,28.294,0.037,False,False,4,4,1.0,y,4,1.0,0.0,3,3.07,"[8.367, 25.701, 8.367]"
building-hangar,71,8,7,34.881,0.046,False,False,4,0,0.0,,3,0.333,0.0001,3,13.91,"[2.495, 34.702, 2.495]"
building-hangar,27,8,8,24.172,0.032,False,False,8,4,1.0,y,4,1.0,0.0,3,2.51,"[8.4, 21.051, 8.4]"
building-hangar,21,8,8,22.986,0.03,False,False,8,4,1.0,y,4,1.0,0.0,3,3.23,"[6.526, 21.051, 6.526]"
building-hangar,60,8,7,34.881,0.046,False,False,4,0,0.0,,3,0.333,0.0001,3,13.91,"[2.495, 34.702, 2.495]"
building-hq-eic,181,245,127,701.963,0.656,False,False,5,0,0.0,,17,-0.252,0.2171,6,3.33,"[272.899, 619.487, 185.778]"
building-hq-eic,54,70,36,239.85,0.224,False,False,4,0,0.0,,8,-0.368,0.0152,6,55.6,"[237.158, 35.585, 4.266]"
building-hq-eic,0,68,36,444.629,0.416,False,True,0,0,0.0,,14,-0.414,0.2818,5,45.81,"[437.736, 9.556, 77.401]"
building-hq-eic,172,63,34,113.15,0.106,False,False,3,0,0.0,,15,0.133,0.1109,6,1.61,"[68.764, 76.267, 47.516]"
building-hq-eic,115,60,34,389.995,0.364,False,False,8,0,0.0,,8,-0.124,0.2809,5,20.11,"[385.538, 55.58, 19.172]"
building-hq-eic,153,51,28,116.946,0.109,False,False,3,0,0.0,,14,0.143,0.0594,6,1.46,"[53.092, 69.583, 77.561]"
building-hq-eic,147,51,28,110.968,0.104,False,False,3,0,0.0,,14,0.011,0.101,6,1.81,"[43.127, 78.054, 66.042]"
building-hq-eic,173,51,28,111.222,0.104,False,False,3,0,0.0,,13,0.009,0.1169,6,1.49,"[68.872, 72.552, 48.612]"
building-hq-eic,135,45,25,106.337,0.099,False,False,3,0,0.0,,14,0.04,0.0701,6,1.66,"[66.88, 70.811, 42.666]"
building-hq-eic,133,45,25,109.368,0.102,False,False,3,0,0.0,,16,0.076,0.0979,6,1.73,"[64.973, 76.13, 44.091]"
building-hq-eic,134,40,24,95.916,0.09,False,False,8,0,0.0,,10,-0.069,0.2578,5,20.76,"[88.967, 35.586, 4.285]"
building-hq-eic,171,40,24,95.916,0.09,False,False,8,0,0.0,,10,-0.113,0.2578,5,20.76,"[88.967, 35.586, 4.285]"
building-hq-eic,132,36,20,295.865,0.276,False,True,0,0,0.0,,14,0.34,0.2672,5,4.23,"[218.69, 51.682, 192.457]"
building-hq-eic,139,34,21,95.799,0.09,False,False,8,0,0.0,,11,-0.305,0.1273,5,21.44,"[4.147, 35.438, 88.907]"
building-hq-eic,166,34,21,95.799,0.09,False,False,8,0,0.0,,11,-0.305,0.1273,5,21.44,"[4.147, 35.438, 88.907]"
building-hq-eic,146,34,20,202.745,0.189,False,False,4,0,0.0,,12,-0.351,0.1426,4,19.86,"[70.66, 9.557, 189.793]"
building-hq-eic,163,18,12,56.709,0.053,False,False,4,0,0.0,,8,0.384,0.0078,5,13.48,"[44.0, 3.265, 35.627]"
building-hq-eic,112,13,10,72.996,0.068,False,False,5,0,0.0,,9,0.133,0.0363,3,2.33,"[42.889, 54.289, 23.273]"
building-hq-eic,179,12,10,182.324,0.17,False,False,6,0,0.0,,8,0.037,0.0341,3,6.25,"[159.792, 83.999, 25.554]"
building-hq-eic,174,12,10,182.324,0.17,False,False,6,0,0.0,,8,0.036,0.0341,3,6.25,"[159.792, 83.999, 25.554]"
building-hq-eic,56,12,8,15.2,0.014,False,True,0,0,0.0,,4,0.696,0.0,4,29.68,"[7.895, 0.437, 12.982]"
building-hq-eic,57,12,8,15.2,0.014,False,True,0,0,0.0,,4,0.696,0.0,4,29.68,"[7.894, 0.437, 12.982]"
building-hq-eic,5,12,8,14.874,0.014,False,True,0,0,0.0,,4,0.697,0.0,4,29.04,"[0.437, 7.734, 12.698]"
building-hq-eic,4,12,8,14.874,0.014,False,True,0,0,0.0,,4,0.697,0.0,4,29.04,"[0.437, 7.734, 12.698]"
building-hq-eic,111,12,8,10.753,0.01,False,True,0,0,0.0,,4,0.519,0.0,4,38.57,"[4.26, 0.256, 9.87]"
building-hq-eic,113,12,8,10.753,0.01,False,True,0,0,0.0,,4,0.519,0.0,4,38.57,"[4.26, 0.256, 9.87]"
building-hq-eic,29,10,8,282.544,0.264,False,False,4,0,0.0,,4,0.155,0.0007,4,60.24,"[280.131, 36.549, 4.65]"
building-hq-eic,178,9,7,68.194,0.064,False,False,3,0,0.0,,7,0.477,0.0199,4,2.06,"[25.484, 35.23, 52.534]"
building-hq-eic,176,9,7,47.449,0.044,False,False,3,0,0.0,,7,0.477,0.0199,4,2.19,"[15.238, 30.016, 33.44]"
building-hq-eic,168,9,7,47.449,0.044,False,False,3,0,0.0,,7,0.477,0.0199,4,2.19,"[15.238, 30.016, 33.441]"
building-hq-eic,159,9,7,47.101,0.044,False,False,3,0,0.0,,7,0.477,0.0199,4,2.26,"[14.753, 29.788, 33.37]"
building-hq-eic,148,9,7,79.538,0.074,False,False,3,0,0.0,,7,0.477,0.0199,4,1.47,"[51.781, 35.23, 49.029]"
building-hq-eic,175,9,7,47.449,0.044,False,False,3,0,0.0,,7,0.477,0.0199,4,2.19,"[15.238, 30.016, 33.44]"
building-hq-eic,177,9,7,79.593,0.074,False,False,3,0,0.0,,7,0.477,0.0199,4,1.42,"[51.484, 36.282, 48.662]"
building-hq-eic,158,9,7,47.101,0.044,False,False,3,0,0.0,,7,0.477,0.0199,4,2.26,"[14.753, 29.788, 33.37]"
building-hq-eic,131,9,7,69.113,0.065,False,False,3,0,0.0,,7,0.477,0.0199,4,2.09,"[25.403, 36.282, 53.056]"
building-hq-eic,150,9,7,47.449,0.044,False,False,3,0,0.0,,7,0.477,0.0199,4,2.19,"[15.238, 30.017, 33.44]"
building-hq-eic,151,9,7,79.642,0.074,False,False,3,0,0.0,,7,0.477,0.0199,4,1.42,"[51.384, 36.282, 48.847]"
building-hq-eic,130,9,7,79.768,0.075,False,False,3,0,0.0,,7,0.477,0.0199,4,1.42,"[51.696, 36.282, 48.723]"
building-hq-eic,149,9,7,47.449,0.044,False,False,3,0,0.0,,7,0.477,0.0199,4,2.19,"[15.238, 30.016, 33.44]"
building-hq-eic,169,9,7,47.449,0.044,False,False,3,0,0.0,,7,0.477,0.0199,4,2.19,"[15.238, 30.016, 33.44]"
building-hq-eic,40,8,6,18.754,0.018,False,True,0,0,0.0,,4,0.204,0.0,4,5.16,"[5.309, 17.658, 3.423]"
building-hq-eic,55,8,6,47.738,0.045,False,True,0,0,0.0,,4,0.221,0.0,4,22.25,"[7.112, 2.119, 47.158]"
building-hq-eic,11,8,6,33.452,0.031,False,True,0,0,0.0,,4,0.34,0.0,4,16.81,"[8.053, 32.411, 1.928]"
building-hq-eic,12,8,6,15.411,0.014,False,True,0,0,0.0,,5,0.326,0.0,4,1.56,"[6.93, 8.515, 10.816]"
building-hq-eic,13,8,6,15.411,0.014,False,True,0,0,0.0,,5,0.326,0.0,4,1.56,"[6.93, 8.515, 10.816]"
building-hq-eic,10,8,6,33.452,0.031,False,True,0,0,0.0,,4,0.34,0.0,4,16.81,"[8.053, 32.411, 1.928]"
building-hq-eic,6,8,6,14.791,0.014,False,True,0,0,0.0,,4,0.436,0.0,4,12.76,"[14.018, 4.589, 1.099]"
building-hq-eic,27,8,6,18.91,0.018,False,True,0,0,0.0,,4,0.204,0.0,4,5.79,"[7.915, 2.921, 16.924]"
building-hq-eic,28,8,6,18.91,0.018,False,True,0,0,0.0,,4,0.204,0.0,4,5.79,"[7.915, 2.921, 16.924]"
building-hq-eic,19,8,6,8.783,0.008,False,True,0,0,0.0,,5,0.259,0.0,4,1.56,"[4.853, 3.949, 6.164]"
building-hq-eic,17,8,6,10.688,0.01,False,True,0,0,0.0,,4,0.204,0.0,4,5.16,"[10.064, 3.026, 1.951]"
building-hq-eic,23,8,6,10.777,0.01,False,True,0,0,0.0,,4,0.204,0.0,4,5.79,"[1.665, 4.511, 9.645]"
building-hq-eic,22,8,6,19.195,0.018,False,True,0,0,0.0,,4,0.204,0.0,4,3.72,"[9.038, 4.391, 16.354]"
building-hq-eic,24,8,6,10.777,0.01,False,True,0,0,0.0,,4,0.204,0.0,4,5.79,"[1.665, 4.511, 9.645]"
building-hq-eic,21,8,6,19.195,0.018,False,True,0,0,0.0,,4,0.204,0.0,4,3.72,"[9.038, 4.391, 16.354]"
building-hq-eic,26,8,6,10.939,0.01,False,True,0,0,0.0,,4,0.204,0.0,4,3.72,"[2.503, 5.151, 9.321]"
building-hq-eic,25,8,6,10.939,0.01,False,True,0,0,0.0,,4,0.204,0.0,4,3.72,"[2.503, 5.151, 9.321]"
building-hq-eic,42,8,6,31.945,0.03,False,True,0,0,0.0,,6,-0.086,0.0,4,14.78,"[5.926, 2.12, 31.319]"
building-hq-eic,41,8,6,18.754,0.018,False,True,0,0,0.0,,4,0.204,0.0,4,5.16,"[5.309, 17.658, 3.423]"
building-hq-eic,14,8,6,21.857,0.02,False,True,0,0,0.0,,4,0.297,0.0,4,19.42,"[21.341, 4.589, 1.099]"
building-hq-eic,7,8,6,14.791,0.014,False,True,0,0,0.0,,4,0.436,0.0,4,12.76,"[14.018, 4.589, 1.099]"
building-hq-eic,9,8,6,47.87,0.045,False,True,0,0,0.0,,4,0.239,0.0,4,24.45,"[8.053, 47.148, 1.928]"
building-hq-eic,1,8,6,22.184,0.021,False,True,0,0,0.0,,6,0.098,0.0,4,10.04,"[5.926, 2.119, 21.272]"
building-hq-eic,81,8,6,27.282,0.025,False,True,0,0,0.0,,4,0.239,0.0,4,24.45,"[4.59, 26.87, 1.099]"
building-hq-eic,82,8,6,27.282,0.025,False,True,0,0,0.0,,4,0.239,0.0,4,24.45,"[4.59, 26.87, 1.099]"
building-hq-eic,96,8,6,8.795,0.008,False,True,0,0,0.0,,4,0.204,0.0,4,5.16,"[2.49, 8.281, 1.605]"
building-hq-eic,114,8,8,38.673,0.036,False,False,8,0,0.0,,4,0.681,0.0,3,28.1,"[19.706, 1.184, 33.255]"
building-hq-eic,80,8,6,27.282,0.025,False,True,0,0,0.0,,4,0.239,0.0,4,24.45,"[4.59, 26.87, 1.099]"
building-hq-eic,44,8,8,28.525,0.027,False,False,8,0,0.0,,4,0.592,0.0,3,33.23,"[12.776, 0.767, 25.493]"
building-hq-eic,97,8,6,8.795,0.008,False,True,0,0,0.0,,4,0.204,0.0,4,5.16,"[2.49, 8.281, 1.605]"
building-hq-eic,116,8,6,28.927,0.027,False,True,0,0,0.0,,4,0.204,0.0,4,5.16,"[8.189, 27.236, 5.28]"
building-hq-eic,125,8,6,29.606,0.028,False,True,0,0,0.0,,4,0.204,0.0,4,3.72,"[13.941, 6.773, 25.225]"
building-hq-eic,127,8,6,23.771,0.022,False,True,0,0,0.0,,5,0.271,0.0,4,1.56,"[10.688, 13.134, 16.682]"
building-hq-eic,124,8,6,29.168,0.027,False,True,0,0,0.0,,4,0.204,0.0,4,5.79,"[12.209, 4.505, 26.104]"
building-hq-eic,83,8,6,27.282,0.025,False,True,0,0,0.0,,4,0.239,0.0,4,24.45,"[4.59, 26.87, 1.099]"
building-hq-eic,91,8,6,9.002,0.008,False,True,0,0,0.0,,4,0.204,0.0,4,3.72,"[4.239, 2.059, 7.67]"
building-hq-eic,90,8,6,9.002,0.008,False,True,0,0,0.0,,4,0.204,0.0,4,3.72,"[4.239, 2.059, 7.67]"
building-hq-eic,93,8,6,8.868,0.008,False,True,0,0,0.0,,4,0.204,0.0,4,5.79,"[3.712, 1.37, 7.937]"
building-hq-eic,92,8,6,8.868,0.008,False,True,0,0,0.0,,4,0.204,0.0,4,5.79,"[3.712, 1.37, 7.937]"
building-hq-mmo,119,692,345,1183.289,0.812,False,False,4,0,0.0,,25,0.294,0.2744,6,3.68,"[962.448, 636.645, 261.825]"
building-hq-mmo,56,66,36,274.057,0.188,False,False,6,0,0.0,,8,-0.317,0.0457,6,11.34,"[269.887, 23.804, 41.253]"
building-hq-mmo,110,66,36,392.576,0.269,False,False,6,0,0.0,,7,-0.395,0.0506,6,7.44,"[379.894, 51.082, 84.776]"
building-hq-mmo,12,44,24,126.119,0.087,False,True,0,0,0.0,,12,0.317,0.2229,5,1.87,"[87.709, 77.592, 46.826]"
building-hq-mmo,13,44,24,126.119,0.087,False,True,0,0,0.0,,12,0.317,0.2229,5,1.87,"[87.709, 77.592, 46.826]"
building-hq-mmo,66,44,24,135.108,0.093,False,True,0,0,0.0,,12,0.318,0.2179,5,1.64,"[83.891, 55.183, 90.396]"
building-hq-mmo,162,44,24,158.026,0.108,False,True,0,0,0.0,,12,0.287,0.1677,5,2.38,"[104.413, 46.02, 109.327]"
building-hq-mmo,89,42,24,162.485,0.112,False,False,6,0,0.0,,9,0.223,0.063,5,6.72,"[22.767, 152.902, 50.04]"
building-hq-mmo,93,36,21,114.676,0.079,False,False,6,0,0.0,,13,-0.514,0.1302,6,4.48,"[22.659, 101.456, 48.412]"
building-hq-mmo,95,32,18,259.116,0.178,False,True,0,0,0.0,,7,-0.053,0.1414,6,8.13,"[215.424, 26.505, 141.53]"
building-hq-mmo,21,30,18,241.36,0.166,False,False,6,0,0.0,,9,-0.498,0.0633,6,4.71,"[218.901, 46.485, 90.422]"
building-hq-mmo,3,28,16,52.587,0.036,False,True,0,0,0.0,,8,0.678,0.1169,5,2.06,"[20.952, 21.414, 43.218]"
building-hq-mmo,116,28,16,52.587,0.036,False,True,0,0,0.0,,8,0.678,0.1169,5,2.06,"[43.218, 21.414, 20.952]"
building-hq-mmo,91,26,15,345.64,0.237,False,True,0,0,0.0,,8,-0.134,0.0534,6,10.0,"[285.791, 28.585, 192.285]"
building-hq-mmo,67,24,15,263.692,0.181,False,False,6,0,0.0,,4,0.109,0.211,6,48.78,"[257.325, 57.354, 5.275]"
building-hq-mmo,57,24,15,210.231,0.144,False,False,6,0,0.0,,8,-0.55,0.0474,6,4.61,"[193.898, 42.056, 69.511]"
building-hq-mmo,90,19,14,268.697,0.184,False,False,7,0,0.0,,12,-0.165,0.0603,3,3.83,"[210.142, 158.226, 54.798]"
building-hq-mmo,54,14,9,133.074,0.091,False,True,0,0,0.0,,5,0.171,0.0318,4,10.16,"[109.783, 10.805, 74.429]"
building-hq-mmo,34,12,8,34.195,0.023,False,True,0,4,1.0,z,4,1.0,0.0,4,1.41,"[17.151, 17.151, 24.103]"
building-hq-mmo,55,12,8,32.106,0.022,False,True,0,4,1.0,pca2,4,1.0,0.0,4,1.59,"[14.297, 17.644, 22.696]"
building-hq-mmo,65,12,10,140.121,0.096,False,False,6,0,0.0,,8,-0.083,0.0248,3,3.0,"[41.844, 125.373, 46.526]"
building-hq-mmo,68,12,8,54.363,0.037,False,True,0,4,1.0,z,4,1.0,0.0,4,1.35,"[27.837, 27.837, 37.49]"
building-hq-mmo,64,12,8,89.936,0.062,False,True,0,4,1.0,y,4,1.0,0.0,4,2.94,"[27.561, 81.052, 27.561]"
building-hq-mmo,81,12,8,64.108,0.044,False,True,0,0,0.0,,4,0.706,0.0741,4,1.76,"[42.238, 24.022, 41.818]"
building-hq-mmo,63,12,8,74.714,0.051,False,True,0,4,1.0,z,4,1.0,0.0,4,1.32,"[38.628, 38.628, 50.971]"
building-hq-mmo,19,12,8,66.078,0.045,False,True,0,0,0.0,,8,0.307,0.0711,4,1.85,"[24.362, 41.678, 45.119]"
building-hq-mmo,85,10,8,64.877,0.045,False,False,4,0,0.0,,4,0.706,0.0741,3,1.84,"[43.093, 42.46, 23.436]"
building-hq-mmo,75,10,8,63.003,0.043,False,False,4,0,0.0,,4,0.706,0.0741,3,1.79,"[41.948, 40.749, 23.436]"
building-hq-mmo,120,10,8,65.352,0.045,False,False,4,0,0.0,,4,0.68,0.0733,3,1.85,"[43.945, 42.138, 23.752]"
building-hq-mmo,127,10,8,73.667,0.051,False,False,4,4,1.0,y,4,1.0,0.0,3,1.39,"[37.106, 51.703, 37.106]"
building-hq-mmo,132,10,8,73.277,0.05,False,False,4,4,1.0,y,4,1.0,0.0,3,1.39,"[36.926, 51.405, 36.926]"
building-hq-mmo,45,10,8,66.025,0.045,False,False,4,0,0.0,,8,0.307,0.0711,3,1.93,"[23.436, 42.123, 45.119]"
building-hq-mmo,140,10,8,65.352,0.045,False,False,4,0,0.0,,4,0.68,0.0733,3,1.85,"[43.945, 42.138, 23.752]"
building-hq-mmo,150,10,8,31.548,0.022,False,False,4,0,0.0,,8,0.089,0.0,3,1.83,"[24.103, 13.189, 15.504]"
building-hq-mmo,160,10,8,73.277,0.05,False,False,4,4,1.0,y,4,1.0,0.0,3,1.39,"[36.926, 51.405, 36.926]"
building-hq-mmo,94,8,8,268.285,0.184,False,False,8,0,0.0,,4,0.277,0.0011,3,4.55,"[250.677, 78.151, 55.049]"
building-hq-mmo,52,8,8,30.923,0.021,False,False,8,0,0.0,,4,0.735,0.0,3,2.52,"[16.018, 24.587, 9.755]"
building-hq-mmo,60,8,8,30.923,0.021,False,False,8,0,0.0,,4,0.735,0.0,3,2.52,"[16.019, 9.755, 24.587]"
building-hq-mmo,51,8,8,455.665,0.313,False,False,8,0,0.0,,4,0.163,0.0,3,10.99,"[450.095, 40.949, 58.04]"
building-hq-mmo,50,8,8,459.757,0.316,False,False,8,0,0.0,,4,0.163,0.0,3,10.99,"[454.137, 41.317, 58.561]"
building-hq-mmo,115,8,6,35.745,0.025,False,True,0,3,1.0,pca2,3,1.0,0.0,4,1.43,"[22.563, 15.894, 22.716]"
building-hq-mmo,111,8,6,35.745,0.025,False,True,0,3,1.0,pca2,3,1.0,0.0,4,1.43,"[22.563, 15.894, 22.716]"
building-hq-mmo,53,8,8,197.755,0.136,False,False,8,0,0.0,,4,0.103,0.0,3,20.18,"[16.018, 196.864, 9.755]"
building-hq-mmo,112,8,6,35.745,0.025,False,True,0,3,1.0,pca2,3,1.0,0.0,4,1.43,"[22.563, 15.894, 22.716]"
building-hq-mmo,31,8,8,301.999,0.207,False,False,8,0,0.0,,4,0.102,0.0,3,14.07,"[27.434, 21.323, 299.993]"
building-hq-mmo,102,7,6,29.992,0.021,False,False,3,3,1.0,y,3,1.0,0.0,3,1.88,"[12.37, 23.291, 14.284]"
building-hq-mmo,32,7,6,47.16,0.032,False,False,3,3,1.0,y,3,1.0,0.0,3,6.43,"[7.134, 45.884, 8.238]"
building-hq-mmo,108,7,6,51.3,0.035,False,False,3,3,1.0,y,3,1.0,0.0,3,6.18,"[8.055, 49.803, 9.301]"
building-hq-mmo,23,7,6,83.251,0.057,False,False,3,3,1.0,y,3,1.0,0.0,3,6.47,"[12.525, 81.023, 14.463]"
building-hq-mmo,37,7,6,128.367,0.088,False,False,3,3,1.0,y,3,1.0,0.0,3,11.41,"[11.147, 127.233, 12.872]"
building-hq-mmo,15,7,6,61.759,0.042,False,False,3,3,1.0,y,3,1.0,0.0,3,6.58,"[9.143, 60.159, 10.558]"
building-hq-mmo,130,7,6,46.974,0.032,False,False,3,3,1.0,y,3,1.0,0.0,3,6.57,"[6.967, 45.753, 8.045]"
building-hq-mmo,166,7,6,59.926,0.041,False,False,3,3,1.0,y,3,1.0,0.0,3,6.53,"[8.941, 58.349, 10.324]"
building-hq-mmo,147,7,6,46.974,0.032,False,False,3,3,1.0,y,3,1.0,0.0,3,6.57,"[6.967, 45.753, 8.045]"
building-hq-mmo,165,7,6,51.417,0.035,False,False,3,3,1.0,y,3,1.0,0.0,3,5.91,"[8.417, 49.783, 9.72]"
building-hq-mmo,164,7,6,38.628,0.027,False,False,3,3,1.0,y,3,1.0,0.0,3,5.76,"[6.481, 37.337, 7.484]"
building-hq-mmo,137,7,6,74.182,0.051,False,False,3,3,1.0,y,3,1.0,0.0,3,6.33,"[11.398, 72.11, 13.161]"
building-hq-mmo,151,7,6,63.495,0.044,False,False,3,3,1.0,y,3,1.0,0.0,3,6.54,"[9.46, 61.828, 10.924]"
building-hq-mmo,148,7,6,127.376,0.087,False,False,3,3,1.0,y,3,1.0,0.0,3,11.07,"[11.398, 126.18, 13.161]"
building-hq-mmo,44,7,6,74.093,0.051,False,False,3,3,1.0,y,3,1.0,0.0,3,6.47,"[11.147, 72.11, 12.872]"
building-hq-mmo,103,7,6,34.33,0.024,False,False,3,3,1.0,y,3,1.0,0.0,3,6.94,"[4.833, 33.527, 5.58]"
building-hq-mmo,82,7,6,41.193,0.028,False,False,3,3,1.0,y,3,1.0,0.0,3,6.46,"[6.202, 40.089, 7.161]"
building-hq-mmo,96,7,6,29.992,0.021,False,False,3,3,1.0,y,3,1.0,0.0,3,1.88,"[12.37, 23.291, 14.284]"
building-hq-mmo,97,7,6,29.992,0.021,False,False,3,3,1.0,y,3,1.0,0.0,3,1.88,"[12.371, 23.291, 14.284]"
